mix_ID,VI,Glass_T,num_CH4,Atomic_Radius_max,Bond_Length_kurt,Angle_mean,Angle_variance,Angle_range,Dihe_Periodicity_std_dev,Dihe_Ter_Phase_mean,Nb_vdW_Radius_std_dev,Nb_vdW_Radius_skew,Nb_vdW_Potential_max,Charge_max,Charge_mean,Charge_min,Charge_median,Charge_mode,Charge_variance,Charge_std_dev,Charge_range,Charge_skew,Charge_kurt,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS6dv,AATS7dv,AATS8dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS5d,AATS6d,AATS7d,AATS8d,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS6Z,AATS7Z,AATS8Z,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0se,AATS2se,AATS3se,AATS4se,AATS5se,AATS6se,AATS7se,AATS8se,AATS1pe,AATS2pe,AATS3pe,AATS4pe,AATS5pe,AATS6pe,AATS7pe,AATS8pe,AATS2are,AATS3are,AATS4are,AATS5are,AATS6are,AATS7are,AATS8are,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC5dv,AATSC6dv,AATSC7dv,AATSC8dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC4d,AATSC5d,AATSC6d,AATSC7d,AATSC8d,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,AATSC1Z,AATSC2Z,AATSC3Z,AATSC4Z,AATSC5Z,AATSC6Z,AATSC7Z,AATSC8Z,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC2se,AATSC3se,AATSC4se,AATSC5se,AATSC6se,AATSC7se,AATSC8se,AATSC0pe,AATSC2pe,AATSC3pe,AATSC4pe,AATSC5pe,AATSC6pe,AATSC7pe,AATSC8pe,AATSC2are,AATSC3are,AATSC4are,AATSC5are,AATSC6are,AATSC7are,AATSC8are,AATSC0p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS5dv,MATS6dv,MATS7dv,MATS8dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS5d,MATS6d,MATS7d,MATS8d,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,MATS2Z,MATS3Z,MATS4Z,MATS5Z,MATS6Z,MATS7Z,MATS8Z,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS2se,MATS3se,MATS4se,MATS5se,MATS6se,MATS7se,MATS8se,MATS1pe,MATS2pe,MATS3pe,MATS4pe,MATS5pe,MATS6pe,MATS7pe,MATS8pe,MATS2are,MATS3are,MATS4are,MATS5are,MATS6are,MATS7are,MATS8are,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS6d,GATS7d,GATS8d,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS6Z,GATS7Z,GATS8Z,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS2se,GATS3se,GATS4se,GATS5se,GATS6se,GATS7se,GATS8se,GATS2pe,GATS3pe,GATS4pe,GATS5pe,GATS6pe,GATS7pe,GATS8pe,GATS2are,GATS3are,GATS4are,GATS5are,GATS6are,GATS7are,GATS8are,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,RNCG,RPCG,C1SP3,C2SP3,C3SP3,Xc-3d,Xc-5d,Xc-3dv,Xc-5dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-0d,AXp-1d,AXp-2d,AXp-3d,AXp-4d,AXp-5d,AXp-6d,AXp-7d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,AXp-2dv,AXp-3dv,AXp-4dv,AXp-5dv,AXp-6dv,AXp-7dv,Spe,Mm,Mare,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,NsCH3,NssCH2,NsssCH,SsCH3,SssCH2,SsssCH,SdssC,SssssC,SdO,SssO,MAXsCH3,MAXssCH2,MAXdssC,MAXssssC,MAXdO,MAXssO,MINsCH3,MINssCH2,MINdssC,MINssssC,MINdO,MINssO,ECIndex,ETA_shape_p,ETA_shape_y,AETA_beta_ns,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_epsilon_2,ETA_epsilon_5,IC1,IC2,IC3,IC4,IC5,TIC1,TIC2,TIC3,TIC4,TIC5,SIC1,SIC2,SIC3,SIC4,SIC5,BIC1,BIC2,BIC3,BIC4,BIC5,CIC1,CIC2,CIC3,CIC4,CIC5,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier2,Kier3,FilterItLogS,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA4,SMR_VSA5,SlogP_VSA4,SlogP_VSA5,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-12,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_O,AMID_O,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,nRot,RotRatio,SLogP,SMR,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW04,SRW06,SRW08,SRW10,TSRW10,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2
1,156,269.27606,1,0.878,-1.9684,112.1246,28.7421,15.67,3.2376,0.8696,0.2131,-0.1091,0.21,0.307119,0,-0.4637,0.0265,0.0265,0.013901,0.1181,0.770819,-1.692354,7.276983,60.596147,2.337931,4.675764,60.596147,1.236687,4.725213,4.204299,0.085818,3.02531,5262.781424,107.403695,10.157603,500.0134,408.0335,512.1072,472.0938,640.0402,696.067,920.1541,760.1675,832.134,280.0134,352.0134,564.0402,672.0536,688.1005,696.0804,710.1943,748.1675,770.2613,421.682161,294.508189,542.330509,664.089892,786.558587,723.888017,1052.584308,827.041,1112.044133,3100.1675,3392.6365,3560.5226,3808.3886,4296.7638,4113.3668,4601.0385,10584.54594,11305.92133,11825.59176,13209.01483,14732.50186,14095.95636,15999.11821,37762.49495,41928.08162,42184.06868,43711.71648,45915.83196,46962.78005,49527.38595,926.5781,1771.262459,2436.348163,2585.804874,2325.539446,2557.458546,2633.869151,2679.439299,765.714,1413.718221,1905.927611,2025.339813,1835.011059,2034.023468,2075.477437,2127.587773,1392.060603,1884.027336,2011.934565,1813.684419,2019.740193,2057.179287,2110.422486,295.458843,339.219227,334.362123,336.177371,348.06193,358.44051,369.674698,18042.0304,37230.17443,54326.81685,57127.40981,50655.63881,54012.75056,57345.78072,57003.96186,4.000107,3.29057,2.15175,1.421983,1.871199,2.23087,2.787858,2.184,2.390004,2.240107,2.838808,2.36987,2.024261,2.011756,2.230913,2.15169,2.149507,2.212229,3.373468,2.375066,2.278689,2.000271,2.299582,2.320025,3.189081,2.37618,3.193866,13.025904,10.218817,10.409699,12.205555,13.018137,11.817932,13.214793,44.472908,34.053977,34.573713,42.333854,44.635735,40.498466,45.951667,158.665938,126.289373,123.330672,140.092509,139.113353,134.92664,142.248676,7.4126,7.442301,7.338446,7.559929,7.453204,7.748465,7.567301,7.695494,6.1751,5.940003,5.740795,5.921308,5.881035,6.162563,5.962994,6.110571,5.849003,5.674782,5.882124,5.812724,6.119356,5.910364,6.061309,1.6218,1.241428,1.021773,0.977581,1.077466,1.054531,1.029835,1.061788,145.5002,156.429353,163.63499,167.019591,162.347398,163.645138,164.75836,163.718665,1.732307,-0.920348,0.128839,-0.289833,0.813012,-1.407591,1.400095,-0.892409,0.391041,352.0454,110.9138,84.425852,59.867456,82.844603,138.355419,200.926029,114.427092,55.772243,43.3414,8.872,-9.126396,12.653866,14.585268,-1.194874,13.830679,3.379895,-7.635417,156.926255,2.644212,42.716946,-5.16189,-26.215598,-2.295696,64.708478,-12.208347,156.144362,872.032,14.8163,-102.2614,122.59426,64.365651,298.187543,68.997205,204.226229,247.879389,61.2406,-529.407458,562.206558,322.43405,1399.434835,271.643608,990.693293,1157.937335,-313.2076,-1833.176346,-290.153319,1374.713508,697.882436,-756.024138,1478.469316,843.661973,3.179059,0.152981,1.766042,0.267008,7.60979,-2.150366,2.928203,0.5305,3.294821,1.731039,1.292703,3.008247,8.510903,-0.918799,4.836978,4.113703,1.327601,1.796973,2.255076,10.132407,-1.859442,4.962441,-2.7535,-8.717557,-5.755832,9.959722,-3.286184,-2.254613,3.722546,1.287553,-17.3028,-46.673371,-39.159687,61.706103,-29.226255,-6.548331,13.948028,3.907428,0.0139,-0.007401,0.000499,-0.000898,0.002399,-0.0045,0.004199,-0.002597,0.001097,2.816407,0.89447,0.354697,0.180353,0.242186,0.443383,0.608741,0.328801,0.160223,0.346707,0.071509,-0.038325,0.038067,0.042626,-0.003875,0.041924,0.009713,-0.021952,1.255416,0.021358,0.179482,-0.01557,-0.076596,-0.007334,0.196069,-0.035032,0.448498,0.1195,-0.429696,0.369259,0.188174,0.955716,0.208983,0.586781,0.711943,0.4939,-2.224392,1.693385,0.942754,4.485105,0.822884,2.84645,3.325782,-2.5259,-7.702462,-0.874004,4.019171,2.236736,-2.290847,4.248109,2.422389,0.013401,0.000505,0.005187,0.000899,0.023097,-0.006193,0.008383,0.1009,0.013804,0.005211,0.003777,0.009596,0.025801,-0.002592,0.013874,0.017303,0.00401,0.005277,0.007197,0.030699,-0.00539,0.014271,0.2172,-0.036671,-0.017329,0.029117,-0.010514,-0.006859,0.01071,0.003664,-0.1395,-0.196146,-0.117982,0.180419,-0.093669,-0.01988,0.040085,0.011179,-0.535526,0.039051,-0.062977,0.171499,-0.325499,0.306122,-0.185008,0.081095,0.317584,0.126,0.063981,0.08598,0.157487,0.216107,0.116696,0.0569,0.206337,-0.110636,0.109976,0.122935,-0.011028,0.120853,0.028026,-0.063251,0.016967,0.142983,-0.012397,-0.061055,-0.005827,0.156173,-0.027946,0.357255,-0.061599,0.052952,0.026967,0.137016,0.029941,0.084069,0.102063,0.0149,-0.066997,0.050948,0.028372,0.135016,0.024744,0.08566,0.100073,-0.0517,-0.15767,-0.017858,0.0822,0.045818,-0.046908,0.086976,0.049584,0.20261,0.006972,0.078297,0.012985,0.349764,-0.093702,0.127632,0.0424,0.137234,0.051705,0.037474,0.095558,0.255613,-0.026218,0.137737,0.165124,0.038198,0.050177,0.069067,0.293193,-0.051004,0.136127,-0.1022,-0.16857,-0.079832,0.13408,-0.048464,-0.031412,0.049289,0.016993,-0.162473,-0.097751,0.149498,-0.077558,-0.016418,0.033173,0.009314,1.623632,1.07455,1.125986,1.461691,1.765247,1.292049,1.9352,1.862588,0.56806,0.861362,0.906182,1.267369,1.090549,1.329908,1.27719,1.520458,1.246227,1.539477,0.896759,0.970622,1.5408,1.128389,1.299216,1.512494,0.54995,0.492319,0.820893,1.250211,1.166751,1.884665,1.193059,1.2245,1.117199,0.937979,1.060446,0.914392,1.150296,1.019248,1.059917,1.127098,0.941083,1.050232,0.914895,1.143896,1.010163,1.0515,1.313371,1.029818,0.852755,0.987631,1.037715,0.891665,0.94334,0.69699,0.932519,1.465807,1.142242,1.475637,1.60495,1.609985,0.784466,0.899688,1.388501,1.026386,1.392952,1.427422,1.442109,0.744376,0.907993,1.425252,1.065869,1.427846,1.497682,1.508352,1.362471,1.095607,0.791769,1.092025,1.028317,0.929584,0.981292,1.361074,1.112728,0.789565,1.127319,1.036916,0.959599,1.010073,0.438307,-0.4951,6.0348,0.9871,4.0199,0.9772,7.0116,1.1389,8.0359,5.799099,16.0205,11.8112,20.808013,14.6998,3.7227,2.542396,3.5099,2.346295,3.5635,2.296797,1.904615,0.7405,13.6496,11.059699,5.428003,912.573926,457.286963,558.386563,914.492326,18.663094,457.286963,6.804313,0.1389,3.506802,375.336427,7.659909,7.517101,912.773827,457.383964,558.510763,914.686627,18.667094,457.383964,1.9941,6.804413,0.1389,3.506802,375.328127,7.659709,7.517001,1090.456114,543.632107,669.330207,1087.394414,22.191708,543.632107,6.842915,0.1397,3.512403,369.598858,7.542797,7.501699,912.983627,457.485764,558.641064,914.890527,18.671194,457.485764,1.988,6.804413,0.1389,3.506802,375.319426,7.659609,7.517001,910.200318,456.135059,556.912059,912.185618,18.615994,456.135059,6.803713,0.1389,3.506702,375.435141,7.661909,7.517301,902.856694,452.571246,552.351547,905.049094,18.470394,452.571246,6.801613,0.1388,3.506402,375.745182,7.668309,7.518101,1279.702189,635.521895,787.955295,1271.39719,25.946924,635.521895,6.868314,0.1402,3.516202,365.810282,7.465494,7.491399,933.516799,467.4509,571.4044,934.845299,19.078496,467.4509,6.809913,0.139,3.507602,374.496422,7.642807,7.514801,678.278206,0.106201,0.069805,8.0067,27.9866,0.0067,1.863024,0.001117,0.944095,0.000228,3.13789,3.847322,5.507703,1.201703,1.311698,1.515837,36.266293,23.817402,18.302153,12.874457,8.630374,6.754325,4.672991,3.118848,0.740122,0.496187,0.338876,0.229893,0.148786,0.099285,0.066785,0.043293,32.394493,20.443969,14.215003,9.096137,5.671742,3.750181,2.28634,1.389731,0.661122,0.425889,0.26319,0.162379,0.097789,0.055191,0.032693,0.019297,117.3608,0.4643,0.9526,987.326534,493.663317,604.140817,987.326534,20.149505,493.663317,6.826514,0.139301,3.510102,372.935443,7.610905,7.510601,4.0067,31.9866,0.0067,8.708393,25.703069,-0.001983,-1.407146,-1.179488,51.185251,22.910737,2.173997,1.194091,-0.351793,-1.179488,12.797542,5.72811,2.171887,-0.16617,-0.351817,-1.179488,12.795903,5.727609,1567.9196,0.144045,0.086445,0.1224,81.750993,1.668414,19.649175,0.400991,108.606141,2.216472,23.817402,0.486088,26.855149,0.548058,4.168326,0.085096,0.596798,0.012212,0.596798,0.012212,0.8252,0.8252,1.903002,3.070181,3.74411,4.192461,4.320864,237.879139,383.772919,468.017315,524.061104,540.111545,0.273243,0.44077,0.53746,0.601911,0.620269,0.271844,0.438569,0.534858,0.598909,0.617266,5.062798,3.895619,3.22169,2.773339,2.644935,19.322426,23.148714,25.947066,27.104482,27.235803,124.733406,103.192465,81.237234,70.708502,68.686356,36.353322,32.373092,-12.745196,156.114769,25.640281,0.03965,5.45465,207.438349,5.45465,207.438349,75.984631,0,102.77612,51.280561,0.046389,27.6949,22.910737,51.185251,-1.179488,-1.409129,26.367761,8.043702,0.274683,10.910994,1.323187,0.364798,0,18.869086,6.057623,1.006054,1.334909,3.5095,95.759,1.954275,15.113634,0.308399,80.645366,1.645777,15.113634,0.308399,54.0067,56.0134,58.0067,68.0067,70.0201,72.0201,80.0134,76.0268,74.0134,705.1273,4.143206,4.174702,4.204799,4.442778,4.466127,4.488822,4.745016,4.533019,4.466052,6.738372,125.5623,35.9933,0.749861,11.147035,198.240531,7.00335,3.115567,1.251675,1.760536,1.223689,0.654193,0.544027,0.360402,0.297832,0.14587,0.057674,0.022324,0.030306,0.018019,0.009313,0.012197,0.006809,0.004704,0.004004,0.311318,22,11,1,0.5,5.323065,6.052225,6.821273,7.581435,8.367781,9.150634,9.951976,10.752321,11.566058,172.566866,5.746285,7.070902,8.478522,9.945827,84.816334,11438.3518,56.0134,204.0134,212.0268,17.510995,12.166327
