ID,smiles,Atomic_Radius_max,Bond_Length_kurt,Angle_mean,Angle_variance,Angle_range,Dihe_Periodicity_std_dev,Dihe_Ter_Phase_mean,Nb_vdW_Radius_std_dev,Nb_vdW_Radius_skew,Nb_vdW_Potential_max,Charge_max,Charge_mean,Charge_min,Charge_median,Charge_mode,Charge_variance,Charge_std_dev,Charge_range,Charge_skew,Charge_kurt,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS6dv,AATS7dv,AATS8dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS5d,AATS6d,AATS7d,AATS8d,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS6Z,AATS7Z,AATS8Z,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0se,AATS2se,AATS3se,AATS4se,AATS5se,AATS6se,AATS7se,AATS8se,AATS1pe,AATS2pe,AATS3pe,AATS4pe,AATS5pe,AATS6pe,AATS7pe,AATS8pe,AATS2are,AATS3are,AATS4are,AATS5are,AATS6are,AATS7are,AATS8are,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC5dv,AATSC6dv,AATSC7dv,AATSC8dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC4d,AATSC5d,AATSC6d,AATSC7d,AATSC8d,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,AATSC1Z,AATSC2Z,AATSC3Z,AATSC4Z,AATSC5Z,AATSC6Z,AATSC7Z,AATSC8Z,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC2se,AATSC3se,AATSC4se,AATSC5se,AATSC6se,AATSC7se,AATSC8se,AATSC0pe,AATSC2pe,AATSC3pe,AATSC4pe,AATSC5pe,AATSC6pe,AATSC7pe,AATSC8pe,AATSC2are,AATSC3are,AATSC4are,AATSC5are,AATSC6are,AATSC7are,AATSC8are,AATSC0p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS5dv,MATS6dv,MATS7dv,MATS8dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS5d,MATS6d,MATS7d,MATS8d,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,MATS2Z,MATS3Z,MATS4Z,MATS5Z,MATS6Z,MATS7Z,MATS8Z,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS2se,MATS3se,MATS4se,MATS5se,MATS6se,MATS7se,MATS8se,MATS1pe,MATS2pe,MATS3pe,MATS4pe,MATS5pe,MATS6pe,MATS7pe,MATS8pe,MATS2are,MATS3are,MATS4are,MATS5are,MATS6are,MATS7are,MATS8are,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS6d,GATS7d,GATS8d,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS6Z,GATS7Z,GATS8Z,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS2se,GATS3se,GATS4se,GATS5se,GATS6se,GATS7se,GATS8se,GATS2pe,GATS3pe,GATS4pe,GATS5pe,GATS6pe,GATS7pe,GATS8pe,GATS2are,GATS3are,GATS4are,GATS5are,GATS6are,GATS7are,GATS8are,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,RNCG,RPCG,C1SP3,C2SP3,C3SP3,Xc-3d,Xc-5d,Xc-3dv,Xc-5dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-0d,AXp-1d,AXp-2d,AXp-3d,AXp-4d,AXp-5d,AXp-6d,AXp-7d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,AXp-2dv,AXp-3dv,AXp-4dv,AXp-5dv,AXp-6dv,AXp-7dv,Spe,Mm,Mare,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,NsCH3,NssCH2,NsssCH,SsCH3,SssCH2,SsssCH,SdssC,SssssC,SdO,SssO,MAXsCH3,MAXssCH2,MAXdssC,MAXssssC,MAXdO,MAXssO,MINsCH3,MINssCH2,MINdssC,MINssssC,MINdO,MINssO,ECIndex,ETA_shape_p,ETA_shape_y,AETA_beta_ns,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_epsilon_2,ETA_epsilon_5,IC1,IC2,IC3,IC4,IC5,TIC1,TIC2,TIC3,TIC4,TIC5,SIC1,SIC2,SIC3,SIC4,SIC5,BIC1,BIC2,BIC3,BIC4,BIC5,CIC1,CIC2,CIC3,CIC4,CIC5,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier2,Kier3,FilterItLogS,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA4,SMR_VSA5,SlogP_VSA4,SlogP_VSA5,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-12,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_O,AMID_O,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,nRot,RotRatio,SLogP,SMR,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW04,SRW06,SRW08,SRW10,TSRW10,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2
0,CCCCCCCCC(OCC(COC(CCCCCCCC)=O)(COC(CCCCCCCC)=O)COC(CCCCCCCC)=O)=O,0.878,-1.9684,112.1246,28.7421,15.67,3.2376,0.8696,0.2131,-0.1091,0.21,0.3071,-0.0,-0.4637,0.0265,0.0265,0.0139,0.1181,0.7708,-1.6924,7.277,60.5968,2.3379,4.6757,60.5968,1.2367,4.7252,4.2034,0.0858,3.0251,5266.7409,107.4845,10.1584,500.0,408.0,512.0,472.0,640.0,696.0,920.0,760.0,832.0,280.0,352.0,564.0,672.0,688.0,696.0,710.0,748.0,770.0,421.6736,294.5,542.3333,664.0,786.3333,723.8333,1052.5,826.8333,1111.6667,3100.0,3392.0,3560.0,3808.0,4296.0,4112.0,4600.0,10583.7348,11303.3395,11824.058,13207.7374,14729.5613,14091.2421,15996.178,37760.9866,41923.4426,42178.7029,43706.2205,45906.0697,46948.0622,49513.9937,926.5781,1771.2623,2436.3326,2585.4213,2325.3882,2557.0369,2633.4126,2678.0496,765.714,1413.7174,1905.896,2025.0296,1834.882,2033.6982,2075.084,2126.5306,1392.06,1884.0,2011.62,1813.56,2019.42,2056.8,2109.36,295.4521,339.195,334.3294,336.1348,347.988,358.3303,369.5619,18042.0304,37230.1378,54327.8826,57120.1418,50653.1635,54002.7683,57338.4656,56971.06,4.0,3.2903,2.1513,1.4217,1.8713,2.2308,2.7879,2.1839,2.3908,2.24,2.8387,2.3697,2.0241,2.0117,2.2308,2.1515,2.1494,2.2126,3.3734,2.375,2.2787,2.0,2.2992,2.32,3.1894,2.376,3.1944,13.0252,10.2169,10.4094,12.2051,13.0182,11.8161,13.2184,44.4695,34.0462,34.5733,42.3325,44.635,40.4921,45.966,158.6596,126.2754,123.3295,140.084,139.1093,134.9082,142.2816,7.4126,7.4423,7.3384,7.5597,7.4532,7.7486,7.5673,7.6955,6.1751,5.94,5.7407,5.9211,5.881,6.1627,5.9629,6.1107,5.849,5.6747,5.8819,5.8127,6.1195,5.9103,6.0614,1.6218,1.2414,1.0217,0.9776,1.0774,1.0545,1.0297,1.062,145.5002,156.4292,163.6382,167.018,162.3499,163.6448,164.7657,163.7099,1.7323,-0.9203,0.129,-0.2904,0.8134,-1.4075,1.4002,-0.8932,0.3919,352.032,110.8803,84.3551,59.883,83.0484,138.3521,200.8755,114.4069,55.8469,43.328,8.8586,-9.1205,12.6648,14.5746,-1.2027,13.8541,3.3748,-7.6492,156.9242,2.6494,42.7213,-5.205,-26.1443,-2.2849,64.7071,-12.2304,156.1763,872.032,14.8163,-102.4289,122.475,64.6804,298.3521,68.6515,204.5189,247.8469,61.2406,-530.2186,561.6802,323.8738,1400.2249,269.9724,992.1815,1157.6796,-313.2076,-1834.6847,-289.2224,1374.5619,699.0858,-759.0562,1483.8495,839.8545,3.1789,0.1514,1.7705,0.2673,7.6092,-2.1523,2.9333,0.5305,3.294,1.7275,1.3005,3.0094,8.5089,-0.9216,4.8444,4.1131,1.3242,1.8049,2.256,10.1308,-1.8627,4.9706,-2.7535,-8.7243,-5.7463,9.9525,-3.2816,-2.2681,3.7538,1.263,-17.3028,-46.71,-39.0991,61.6573,-29.2027,-6.6216,14.1295,3.7632,0.0139,-0.0074,0.0005,-0.0009,0.0024,-0.0045,0.0042,-0.0026,0.0011,2.8163,0.8942,0.3544,0.1804,0.2428,0.4434,0.6087,0.3288,0.1605,0.3466,0.0714,-0.0383,0.0381,0.0426,-0.0039,0.042,0.0097,-0.022,1.2554,0.0214,0.1795,-0.0157,-0.0764,-0.0073,0.1961,-0.0351,0.4488,0.1195,-0.4304,0.3689,0.1891,0.9563,0.208,0.5877,0.7122,0.4939,-2.2278,1.6918,0.947,4.4879,0.8181,2.8511,3.3267,-2.5259,-7.7088,-0.8712,4.0192,2.2407,-2.3002,4.2639,2.4134,0.0134,0.0005,0.0052,0.0009,0.0231,-0.0062,0.0084,0.1009,0.0138,0.0052,0.0038,0.0096,0.0258,-0.0026,0.0139,0.0173,0.004,0.0053,0.0072,0.0307,-0.0054,0.0143,0.2172,-0.0367,-0.0173,0.0291,-0.0105,-0.0069,0.0108,0.0036,-0.1395,-0.1963,-0.1178,0.1803,-0.0936,-0.0201,0.0406,0.0108,-0.5355,0.0391,-0.0631,0.1716,-0.3255,0.3062,-0.1852,0.0813,0.3175,0.1259,0.064,0.0862,0.1575,0.2161,0.1167,0.057,0.2061,-0.1106,0.1101,0.1229,-0.0111,0.1211,0.028,-0.0634,0.017,0.143,-0.0125,-0.0609,-0.0058,0.1562,-0.028,0.3575,-0.0617,0.0529,0.0271,0.1371,0.0298,0.0842,0.1021,0.0149,-0.0671,0.0509,0.0285,0.1351,0.0246,0.0858,0.1001,-0.0517,-0.1578,-0.0178,0.0822,0.0459,-0.0471,0.0873,0.0494,0.2026,0.0069,0.0785,0.013,0.3498,-0.0938,0.1279,0.0424,0.1372,0.0516,0.0377,0.0956,0.2556,-0.0263,0.138,0.1651,0.0381,0.0504,0.0691,0.2932,-0.0511,0.1364,-0.1022,-0.1687,-0.0797,0.134,-0.0484,-0.0316,0.0497,0.0167,-0.1626,-0.0976,0.1494,-0.0775,-0.0166,0.0336,0.009,1.6236,1.0745,1.1259,1.4612,1.7653,1.2922,1.9356,1.862,0.5681,0.8614,0.9061,1.2668,1.0906,1.33,1.2774,1.5203,1.2463,1.5392,0.8965,0.9707,1.541,1.1274,1.2994,1.5132,0.5499,0.4923,0.821,1.2494,1.1668,1.885,1.1933,1.2247,1.1173,0.938,1.0602,0.9143,1.1505,1.0191,1.0599,1.1272,0.9411,1.05,0.9148,1.1441,1.01,1.0515,1.3135,1.0297,0.8528,0.9875,1.0379,0.8912,0.9437,0.697,0.9326,1.465,1.1423,1.4759,1.6053,1.6094,0.7845,0.8998,1.3878,1.0264,1.3932,1.4277,1.4416,0.7444,0.9081,1.4245,1.0659,1.4281,1.498,1.5078,1.3626,1.0954,0.7919,1.0919,1.0285,0.929,0.9818,1.3612,1.1125,0.7897,1.1272,1.0371,0.959,1.0106,0.4383,-0.4951,6.0348,0.9871,4.0199,0.9772,7.0116,1.1389,8.0359,5.7991,16.0205,11.8112,20.808,14.6998,3.7227,2.5424,3.5099,2.3463,3.5635,2.2968,1.9046,0.7405,13.6496,11.0597,5.4272,912.7212,457.3606,558.4602,914.6396,18.6661,457.3606,6.8043,0.1389,3.5068,375.336,7.6599,7.5171,912.9211,457.4576,558.5844,914.8339,18.6701,457.4576,1.9941,6.8044,0.1389,3.5068,375.3277,7.6597,7.517,1090.6027,543.7054,669.4035,1087.541,22.1947,543.7054,6.8429,0.1397,3.5124,369.599,7.5428,7.5017,913.1309,457.5594,558.7147,915.0378,18.6742,457.5594,1.988,6.8044,0.1389,3.5068,375.319,7.6596,7.517,910.3476,456.2087,556.9857,912.3329,18.619,456.2087,6.8037,0.1389,3.5067,375.4347,7.6619,7.5173,903.004,452.6449,552.4252,905.1964,18.4734,452.6449,6.8016,0.1388,3.5064,375.7447,7.6683,7.5181,1279.848,635.5948,788.0282,1271.543,25.9499,635.5948,6.8683,0.1402,3.5162,365.8106,7.4655,7.4914,933.664,467.5245,571.478,934.9925,19.0815,467.5245,6.8099,0.139,3.5076,374.4961,7.6428,7.5148,677.8114,0.1062,0.0698,8,28,0,1.8618,0.0,0.9428,0.0,3.133,3.8432,5.5035,1.1994,1.3097,1.5141,36.2652,23.818,18.3012,12.8718,8.6302,6.7547,4.6727,3.1185,0.7401,0.4962,0.3389,0.2299,0.1488,0.0993,0.0668,0.0433,32.3934,20.4445,14.2138,9.0952,5.6717,3.7504,2.2862,1.3896,0.6611,0.4259,0.2632,0.1624,0.0978,0.0552,0.0327,0.0193,117.3608,0.4643,0.9526,987.4733,493.7367,604.2142,987.4733,20.1525,493.7367,6.8265,0.1393,3.5101,372.9352,7.6109,7.5106,4,32,0,8.6961,25.7144,0.0,-1.4071,-1.1794,51.1828,22.9098,2.174,1.1941,-0.3518,-1.1794,12.7957,5.7275,2.174,-0.1661,-0.3518,-1.1794,12.7957,5.7275,1568,0.1439,0.0863,0.1224,81.7405,1.6682,19.6496,0.401,108.5928,2.2162,23.818,0.4861,26.8523,0.548,4.1685,0.0851,0.5962,0.0122,0.5962,0.0122,0.8252,0.8252,1.9027,3.069,3.7416,4.1896,4.3176,237.8414,383.6253,467.7035,523.7035,539.7035,0.2732,0.4406,0.5371,0.6015,0.6198,0.2718,0.4384,0.5345,0.5985,0.6168,5.0631,3.8968,3.2242,2.7762,2.6482,19.3188,23.1386,25.9291,27.0849,27.2139,124.7549,103.2372,81.3173,70.793,68.7801,36.3621,32.3878,-12.7477,156.1114,25.6833,0.0,5.415,207.478,5.415,207.478,75.988,0.0,102.7331,51.3666,0.0,27.6949,22.9098,51.1828,-1.1794,-1.4071,26.3789,8.0316,0.2727,10.8916,1.3145,0.3636,0.0,18.8504,6.0597,1.0,1.3333,3.5095,95.7602,1.9543,15.1137,0.3084,80.6465,1.6458,15.1137,0.3084,54,56,58,68,70,72,80,76,74,705,4.1431,4.1744,4.2047,4.4427,4.4659,4.4886,4.7449,4.5326,4.4659,6.7382,125.5623,36,0.75,11.148,198.241,7.0,3.1111,1.25,1.76,1.2222,0.6531,0.5432,0.36,0.2975,0.1458,0.0576,0.0223,0.0303,0.018,0.0093,0.0122,0.0068,0.0047,0.004,0.3111,22,11,1.0,0.5,5.323,6.0521,6.8211,7.5812,8.3675,9.1503,9.9516,10.7519,11.5656,172.5644,5.7462,7.0707,8.4782,9.9454,84.8153,11440,56,204.0,212.0,17.5069,12.1667
